collection,gpp_no,accession_number,culture_general,culture_specific,country_production,region_production,date_earliest,mean_date,date_latest,period,art_period,war,dynasty,dynasty_simple,reign,material,technique,description,ware,maker,object_type,dimensions,N_gpp_no
bapd,bapd_230387,"london, british museum: e235",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_230388,"london, british museum: e233 | london, british museum: 1866.4-15.244",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_230389,"london, british museum: e247",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_230390,"st. petersburg, state hermitage museum: st1464 | st. petersburg, state hermitage museum: b1645",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_230391,"london, british museum: e234",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_230395,"brussels, musées royaux: r286 | paris, palais royale, prince napoleon",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_230412,"boulogne, musée communale: 445",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,pelike,NA,1
bapd,bapd_230421,"st. petersburg, state hermitage museum: kek8 | st. petersburg, state hermitage museum: st1795",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,pelike,NA,1
bapd,bapd_230424,"new york (ny), private | new york (ny), private, kevorkian | new york (ny), fromboluti | new york (ny), market, sotheby's",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_230444,"istanbul, archaeological museum: q5590",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,pelike,NA,1
bapd,bapd_230461,"athens, agora museum: p1105",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,pelike,NA,1
bapd,bapd_230462,"athens, agora museum: p1104",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,pelike,NA,1
bapd,bapd_230473,"mytilene, archaeological museum: 589",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,pelike,NA,1
bapd,bapd_230475,"enserune, mouret: mm40",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_230477,"munich, antikensammlungen: 6117",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_230485,"london, british museum: f18",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_230490,"london, british museum: e230",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_230491,"london, british museum: e244",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_230492,"st. petersburg, state hermitage museum: zm2 | st. petersburg, state hermitage museum: st1788",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,pelike,NA,1
bapd,bapd_230493,"london, british museum: e241",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_230494,"grenoble, musee",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_230496,"mannheim, reiss-museum: 314",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_230497,"berlin, antikensammlung: 3248 | berlin, pergamonmuseum: 3248",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_230498,"st. petersburg, state hermitage museum: 2024 | st. petersburg, state hermitage museum: 928",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_230501,"london, british museum: e245",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_230502,"london, british museum: e242",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_230503,"london, british museum: e243",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_230504,"paris, musée du louvre: ca928",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_230505,"berlin, antikensammlung: f2636 | berlin, pergamonmuseum: f2636",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_230506,"paris, musée du louvre: mn727",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_230507,"paris, musée du louvre: mn726",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_230518,"reading, university: 28.vi.i",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230523,"sevres, musee ceramique: 1495.3",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230524,"sevres, musee ceramique: 7090.2",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230525,"sevres, musee ceramique: 89",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230526,"laon, musee archeologique municipal: 37.1045",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230527,"béziers, musée fabregat",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230529,"berne, historisches museum: 12243",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230550,"ferrara, museo nazionale di spina: t713avp | ferrara, museo nazionale di spina: 37398a",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230584,"milan, civico museo archeologico: 3643.26",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230585,"milan, civico museo archeologico: 3643.24sp",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230586,"milan, civico museo archeologico: 3643.9sp",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230588,"naples, museo archeologico nazionale: 81563 | naples, museo archeologico nazionale: h3072 | naples, museo archeologico nazionale: m1374",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230595,"vienna, kunsthistorisches museum: iv677",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230596,"-, unknown | vienna, private, franz von matsch",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230603,"athens, agora museum: p14958",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230607,"sofia, national museum",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230609,"new york (ny), private",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230620,"oxford, ashmolean museum: v299 | oxford, ashmolean museum: 299 | oxford, ashmolean museum: 1884.695",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230630,"rio de janeiro, museo nacional",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230632,"ferrara, museo nazionale di spina: 4554 | ferrara, museo nazionale di spina: t89avp",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230639,"ferrara, museo nazionale di spina: t1166b",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230649,"vienna, kunsthistorisches museum: 762",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230667,"prague, national museum: 18.52",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230669,"milan, civico museo archeologico: 271",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230671,"hamburg, museum fur kunst und gewerbe: f3.54 | hamburg, museum fur kunst und gewerbe: 1917.1447",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230679,"brussels, musées royaux: a1727",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230729,"brussels, musées royaux: a1728",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230738,"ferrara, museo nazionale di spina: t897bvpa",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230739,"paris, musee auguste rodin: 614",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230740,"warsaw, national museum",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230744,"capua, museo campano",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_230753,"laon, musee archeologique municipal: 37.1046",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_231037,"berlin, antikensammlung: 3768 | berlin, schloss charlottenburg: 3768",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_231040,"oxford, ashmolean museum: 1915.248",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_23288,"london, market, ede",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_23924,"oxford, ashmolean museum: 1874.363",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_23935,"oxford, ashmolean museum: 1910.77",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_242922,"berlin, antikensammlung: f2635 | berlin, pergamonmuseum: f2635",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_2462,"paris, musée du louvre: g528 | unknown, private, durand collection | paris, musée du louvre: ed98 | paris, musée du louvre: n2676",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_24931,"oxford, ashmolean museum: 1934.343",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,aryballos,NA,1
bapd,bapd_24933,"oxford, ashmolean museum: 1938.25",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_24934,"oxford, ashmolean museum: 1967.829",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_24944,"oxford, ashmolean museum: 1930.38",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_260002,"erlangen, friedrich-alexander-universität: 302",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_calyx,NA,1
bapd,bapd_260003,"athens, national museum: 12682 | athens, national museum: n1121",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_calyx,NA,1
bapd,bapd_260004,"london, british museum: f77 | naples, private, hamilton | london, british museum: 1772.3-20.32",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260007,"dunedin (n.z.), otago museum: e60.14 | luzern, market, ars antiqua",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260008,"erbach, gräfliche sammlung",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260009,"stuttgart, wurttembergisches landesmuseum: 136 | stuttgart, wurttembergisches landesmuseum: 4.160 | stuttgart, wurttembergisches landesmuseum: kas131",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260010,"new york (ny), market, sotheby's | nostell priory, lord st. oswald: 5 | london, market, christie's | usa, private | new york (ny), market, sotheby's | japan, private",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260012,"new york (ny), metropolitan museum: 56.171.55",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_260013,"london, british museum: f75 | naples, palazzo di san nicandro, museo mustilli",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260016,"basel, market, münzen und medaillen a.g.",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260017,"london, british museum: f64",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260020,"ruvo, museo jatta: 422 | ruvo, museo jatta: 36733",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260022,"london, british museum: 1924.0716.1",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260024,"basel, market, münzen und medaillen a.g.",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260031,"madrid, museo arqueologico nacional: 11016 | madrid, museo arqueologico nacional: l226",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260032,"vatican city, museo gregoriano etrusco vaticano: 17839",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260033,"london, british museum: f1",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260035,"vatican city, museo gregoriano etrusco vaticano: 17926",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260036,"heidelberg, ruprecht-karls-universität: 29.1",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260039,"los angeles (ca), county museum: a5933.50.40 | los angeles (ca), county museum: 50.8.34",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260040,"london, market, christie's | nostell priory, lord st. oswald: 3",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260043,"basel, market, münzen und medaillen a.g. | frankfurt, market",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260046,"vienna, kunsthistorisches museum: 1089 | vienna, kunsthistorisches museum: 680",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260047,"baltimore (md), walters art gallery: 48.73",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260053,"zurich, market, galerie vollmoeller",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_260054,"bonn, akademisches kunstmuseum: 345",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_260055,"bonn, akademisches kunstmuseum: 1705",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_260057,"berlin, antikensammlung: f2694",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_260058,"ferrara, museo nazionale di spina: 58383 | ferrara, museo nazionale di spina: t376bvp | ferrara, museo nazionale di spina: 15637",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260061,"london, british museum: f4",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260068,"copenhagen, national museum: 279 | copenhagen, national museum: 291",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260070,"london, british museum: f51",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260073,"london, british museum: f76",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260074,"vienna, kunsthistorisches museum: 892",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260075,"madrid, museo arqueologico nacional: 32714.16 | madrid, museo arqueologico nacional: 32716 | madrid, museo arqueologico nacional: 1986.149.866",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260076,"vienna, kunsthistorisches museum: 648",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260081,"valletta (malta), museum",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260082,"london, british museum: f80",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260083,"los angeles (ca), county museum: 50.8.37",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260085,"paris, musée du louvre: g522",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260090,"wilno, university",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260093,"bedford, woburn abbey",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260095,"athens, national museum: 13899",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_calyx,NA,1
bapd,bapd_260097,"athens, national museum: n1133 | athens, national museum: 12249",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_calyx,NA,1
bapd,bapd_260100,"athens, national museum: 13896",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_calyx,NA,1
bapd,bapd_260104,"paris, musée du louvre: g524",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260105,"oxford, ashmolean museum: 1917.61",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260108,"madrid, museo arqueologico nacional: 79.70.82.1",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260116,"vienna, kunsthistorisches museum: 1129",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260117,"vienna, kunsthistorisches museum: 547",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260118,"rome, market",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260120,"oxford, ashmolean museum: 1960.1289",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260122,"paris, musée du louvre: g514",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260123,"paris, musée du louvre: g514bis",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260124,"sydney, university, nicholson museum: 46.39",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260125,"genoa, museo civico di archeologia ligure: t88",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260126,"madrid, museo arqueologico nacional: 32710 | madrid, museo arqueologico nacional: 1986.149.207",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_260127,"madrid, museo arqueologico nacional: 32721 | madrid, museo arqueologico nacional: 1986.149.1",european,greek,greece,attica,-400,-350,-300,NA,Classical,After,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
